ItemIndex,RecordName,RepresentIndex,HighGroup,MiddleGroup,FunctionIndex,IsResell,ResellPoint,PointPrice,CashPrice,BonusPoint,CashType,IsSell,DisplayOrder,IsShopShow,IsNew,NewBeginTime,NewEndTime,IsHot,HotBeginTime,HotEndTime,IsSale,SaleBeginTime,SaleEndTime,SalePrice,UseType,Durability,UseTime,UseCount,IsMerge,Cangift,RepairPoint,OnlyPvE,EngName,BuyPopupOrder,ItemDesc,ItemDetailDesc,InfoType,Attack,Accuracy,Stability,ShotSpeed,Carry,Magazine,Supply,IsInvenShow,BuyLevelLimit,EquipLevelLimit,UseState,SlotCount,WeaponType,CapsuleGrade
21406304,1_SMG_MP7_DPM,21406301,2,1,0,0,0,19000,10600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2592000,0,1,0,0,0,HK MP7 Tundra_Period_720,,I_D_1_SMG_MP7_DPM,,1,24,34,56,77,76,40,160,1,00,0,1,0,0,1
21206301,1_SMG_MP7_DPM,21206301,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,8,0,HK MP7 Tundra_Durability_NoItem,,I_D_1_SMG_MP7_DPM,,1,24,34,56,77,76,40,160,1,00,0,1,0,0,1
21206302,1_SMG_MP7_DPM,21206301,2,1,0,0,0,28800,16000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,8,0,HK MP7 Tundra_Durability,,I_D_1_SMG_MP7_DPM,,1,24,34,56,77,76,40,160,1,00,0,1,0,0,1
21606301,1_SMG_MP7_DPM,21606301,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,HK MP7 Tundra_Permanent_NoItem,,I_D_1_SMG_MP7_DPM,,1,24,34,56,77,76,40,160,1,00,0,1,0,0,1
21606302,1_SMG_MP7_DPM,21606301,2,1,0,0,0,28800,1189,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,HK MP7 Tundra_Permanent,1,I_D_1_SMG_MP7_DPM,,1,24,34,56,77,76,40,160,1,00,0,1,0,0,1
21406401,1_SMG_MP7_Tiger,21406401,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,HK MP7 Amazon_Period_NoItem,,I_D_1_SMG_MP7_Tiger,,1,24,34,56,77,76,40,160,1,00,0,1,0,2,1
21406402,1_SMG_MP7_Tiger,21406401,2,1,0,0,0,1000,500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,86400,0,1,0,0,0,HK MP7 Amazon_Period_24,,I_D_1_SMG_MP7_Tiger,,1,24,34,56,77,76,40,160,1,00,0,1,0,2,1
21406403,1_SMG_MP7_Tiger,21406401,2,1,0,0,0,5700,3200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,604800,0,1,0,0,0,HK MP7 Amazon_Period_168,,I_D_1_SMG_MP7_Tiger,,1,24,34,56,77,76,40,160,1,00,0,1,0,2,1
21406404,1_SMG_MP7_Tiger,21406401,2,1,0,0,0,19000,10600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2592000,0,1,0,0,0,HK MP7 Amazon_Period_720,,I_D_1_SMG_MP7_Tiger,,1,24,34,56,77,76,40,160,1,00,0,1,0,2,1
21206401,1_SMG_MP7_Tiger,21206401,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,8,0,HK MP7 Amazon_Durability_NoItem,,I_D_1_SMG_MP7_Tiger,,1,24,34,56,77,76,40,160,1,00,0,1,0,2,1
21206402,1_SMG_MP7_Tiger,21206401,2,1,0,0,0,28800,16000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,8,0,HK MP7 Amazon_Durability,,I_D_1_SMG_MP7_Tiger,,1,24,34,56,77,76,40,160,1,00,0,1,0,2,1
21606401,1_SMG_MP7_Tiger,21606401,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,HK MP7 Amazon_Permanent_NoItem,,I_D_1_SMG_MP7_Tiger,,1,24,34,56,77,76,40,160,1,00,0,1,0,2,1
21606402,1_SMG_MP7_Tiger,21606401,2,1,0,0,0,28800,1189,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,HK MP7 Amazon_Permanent,1,I_D_1_SMG_MP7_Tiger,,1,24,34,56,77,76,40,160,1,00,0,1,0,2,1
21406501,1_Sniper_Cheytac_DPM,21406501,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,Cheytac M200 Tundra_Period_NoItem,,I_D_1_Sniper_Cheytac_DPM,,1,94,92,56,8,38,5,20,1,00,0,1,0,4,1
21406502,1_Sniper_Cheytac_DPM,21406501,2,1,0,0,0,1200,700,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,86400,0,1,0,0,0,Cheytac M200 Tundra_Period_24,,I_D_1_Sniper_Cheytac_DPM,,1,94,92,56,8,38,5,20,1,00,0,1,0,4,1
21406503,1_Sniper_Cheytac_DPM,21406501,2,1,0,0,0,7100,4000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,604800,0,1,0,0,0,Cheytac M200 Tundra_Period_168,,I_D_1_Sniper_Cheytac_DPM,,1,94,92,56,8,38,5,20,1,00,0,1,0,4,1
21406504,1_Sniper_Cheytac_DPM,21406501,2,1,0,0,0,23800,13200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2592000,0,1,0,0,0,Cheytac M200 Tundra_Period_720,,I_D_1_Sniper_Cheytac_DPM,,1,94,92,56,8,38,5,20,1,00,0,1,0,4,1
21206501,1_Sniper_Cheytac_DPM,21206501,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,6,0,Cheytac M200 Tundra_Durability_NoItem,,I_D_1_Sniper_Cheytac_DPM,,1,94,92,56,8,38,5,20,1,00,0,1,0,4,1
21206502,1_Sniper_Cheytac_DPM,21206501,2,1,0,0,0,36000,20000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,6,0,Cheytac M200 Tundra_Durability,,I_D_1_Sniper_Cheytac_DPM,,1,94,92,56,8,38,5,20,1,00,0,1,0,4,1
21606501,1_Sniper_Cheytac_DPM,21606501,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,Cheytac M200 Tundra_Permanent_NoItem,,I_D_1_Sniper_Cheytac_DPM,,1,94,92,56,8,38,5,20,1,00,0,1,0,4,1
21606502,1_Sniper_Cheytac_DPM,21606501,2,1,0,0,0,36000,1699,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,Cheytac M200 Tundra_Permanent,1,I_D_1_Sniper_Cheytac_DPM,,1,94,92,56,8,38,5,20,1,00,0,1,0,4,1
21406601,1_Sniper_Cheytac_Tiger,21406601,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,Cheytac M200 Amazon_Period_NoItem,,I_D_1_Sniper_Cheytac_Tiger,,1,94,92,56,8,38,5,20,1,00,0,1,0,4,1
21406602,1_Sniper_Cheytac_Tiger,21406601,2,1,0,0,0,1200,700,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,86400,0,1,0,0,0,Cheytac M200 Amazon_Period_24,,I_D_1_Sniper_Cheytac_Tiger,,1,94,92,56,8,38,5,20,1,00,0,1,0,4,1
21406603,1_Sniper_Cheytac_Tiger,21406601,2,1,0,0,0,7100,4000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,604800,0,1,0,0,0,Cheytac M200 Amazon_Period_168,,I_D_1_Sniper_Cheytac_Tiger,,1,94,92,56,8,38,5,20,1,00,0,1,0,4,1
21406604,1_Sniper_Cheytac_Tiger,21406601,2,1,0,0,0,23800,13200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2592000,0,1,0,0,0,Cheytac M200 Amazon_Period_720,,I_D_1_Sniper_Cheytac_Tiger,,1,94,92,56,8,38,5,20,1,00,0,1,0,4,1
21206601,1_Sniper_Cheytac_Tiger,21206601,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,6,0,Cheytac M200 Amazon_Durability_NoItem,,I_D_1_Sniper_Cheytac_Tiger,,1,94,92,56,8,38,5,20,1,00,0,1,0,4,1
21206602,1_Sniper_Cheytac_Tiger,21206601,2,1,0,0,0,36000,20000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,6,0,Cheytac M200 Amazon_Durability,,I_D_1_Sniper_Cheytac_Tiger,,1,94,92,56,8,38,5,20,1,00,0,1,0,4,1
21606601,1_Sniper_Cheytac_Tiger,21606601,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,Cheytac M200 Amazon_Permanent_NoItem,,I_D_1_Sniper_Cheytac_Tiger,,1,94,92,56,8,38,5,20,1,00,0,1,0,4,1
21606602,1_Sniper_Cheytac_Tiger,21606601,2,1,0,0,0,36000,1699,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,Cheytac M200 Amazon_Permanent,1,I_D_1_Sniper_Cheytac_Tiger,,1,94,92,56,8,38,5,20,1,00,0,1,0,4,1
21406701,1_Sniper_M40A3_DPM,21406701,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,M40A3 Tundra_Period_NoItem,,I_D_1_Sniper_M40A3_DPM,,1,74,90,56,10,41,5,20,1,00,0,1,0,4,1
21406702,1_Sniper_M40A3_DPM,21406701,2,1,0,0,0,1000,500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,86400,0,1,0,0,0,M40A3 Tundra_Period_24,,I_D_1_Sniper_M40A3_DPM,,1,74,90,56,10,41,5,20,1,00,0,1,0,4,1
21406703,1_Sniper_M40A3_DPM,21406701,2,1,0,0,0,5700,3200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,604800,0,1,0,0,0,M40A3 Tundra_Period_168,,I_D_1_Sniper_M40A3_DPM,,1,74,90,56,10,41,5,20,1,00,0,1,0,4,1
21406704,1_Sniper_M40A3_DPM,21406701,2,1,0,0,0,19000,10600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2592000,0,1,0,0,0,M40A3 Tundra_Period_720,,I_D_1_Sniper_M40A3_DPM,,1,74,90,56,10,41,5,20,1,00,0,1,0,4,1
21206701,1_Sniper_M40A3_DPM,21206701,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,8,0,M40A3 Tundra_Durability_NoItem,,I_D_1_Sniper_M40A3_DPM,,1,74,90,56,10,41,5,20,1,00,0,1,0,4,1
21206702,1_Sniper_M40A3_DPM,21206701,2,1,0,0,0,28800,16000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,8,0,M40A3 Tundra_Durability,,I_D_1_Sniper_M40A3_DPM,,1,74,90,56,10,41,5,20,1,00,0,1,0,4,1
21606701,1_Sniper_M40A3_DPM,21606701,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,M40A3 Tundra_Permanent_NoItem,,I_D_1_Sniper_M40A3_DPM,,1,74,90,56,10,41,5,20,1,00,0,1,0,4,1
21606702,1_Sniper_M40A3_DPM,21606701,2,1,0,0,0,28800,1499,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,M40A3 Tundra_Permanent,1,I_D_1_Sniper_M40A3_DPM,,1,74,90,56,10,41,5,20,1,00,0,1,0,4,1
21406801,1_Sniper_M40A3_Tiger,21406801,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,M40A3 Amazon_Period_NoItem,,I_D_1_Sniper_M40A3_Tiger,,1,74,90,56,10,41,5,20,1,00,0,1,0,4,1
21406802,1_Sniper_M40A3_Tiger,21406801,2,1,0,0,0,1000,500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,86400,0,1,0,0,0,M40A3 Amazon_Period_24,,I_D_1_Sniper_M40A3_Tiger,,1,74,90,56,10,41,5,20,1,00,0,1,0,4,1
21406803,1_Sniper_M40A3_Tiger,21406801,2,1,0,0,0,5700,3200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,604800,0,1,0,0,0,M40A3 Amazon_Period_168,,I_D_1_Sniper_M40A3_Tiger,,1,74,90,56,10,41,5,20,1,00,0,1,0,4,1
21406804,1_Sniper_M40A3_Tiger,21406801,2,1,0,0,0,19000,10600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2592000,0,1,0,0,0,M40A3 Amazon_Period_720,,I_D_1_Sniper_M40A3_Tiger,,1,74,90,56,10,41,5,20,1,00,0,1,0,4,1
21206801,1_Sniper_M40A3_Tiger,21206801,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,8,0,M40A3 Amazon_Durability_NoItem,,I_D_1_Sniper_M40A3_Tiger,,1,74,90,56,10,41,5,20,1,00,0,1,0,4,1
21206802,1_Sniper_M40A3_Tiger,21206801,2,1,0,0,0,28800,16000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,8,0,M40A3 Amazon_Durability,,I_D_1_Sniper_M40A3_Tiger,,1,74,90,56,10,41,5,20,1,00,0,1,0,4,1
21606801,1_Sniper_M40A3_Tiger,21606801,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,M40A3 Amazon_Permanent_NoItem,,I_D_1_Sniper_M40A3_Tiger,,1,74,90,56,10,41,5,20,1,00,0,1,0,4,1
21606802,1_Sniper_M40A3_Tiger,21606801,2,1,0,0,0,28800,1499,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,M40A3 Amazon_Permanent,1,I_D_1_Sniper_M40A3_Tiger,,1,74,90,56,10,41,5,20,1,00,0,1,0,4,1
21407301,1_Sniper_M40A3_Blood,21407301,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,M40A3 Bloody_Period_NoItem,,I_D_1_Sniper_M40A3_Blood,,1,74,90,56,10,41,5,20,1,00,0,1,0,4,1
21407302,1_Sniper_M40A3_Blood,21407301,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,86400,0,1,0,0,0,M40A3 Bloody_Period_24,,I_D_1_Sniper_M40A3_Blood,,1,74,90,56,10,41,5,20,1,00,0,1,0,4,1
21407303,1_Sniper_M40A3_Blood,21407301,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,604800,0,1,0,0,0,M40A3 Bloody_Period_168,,I_D_1_Sniper_M40A3_Blood,,1,74,90,56,10,41,5,20,1,00,0,1,0,4,1
21407304,1_Sniper_M40A3_Blood,21407301,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2592000,0,1,0,0,0,M40A3 Bloody_Period_720,,I_D_1_Sniper_M40A3_Blood,,1,74,90,56,10,41,5,20,1,00,0,1,0,4,1
21207301,1_Sniper_M40A3_Blood,21207301,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,5,0,M40A3 Bloody_Durability_NoItem,,I_D_1_Sniper_M40A3_Blood,,1,74,90,56,10,41,5,20,1,00,0,1,0,4,1
21207302,1_Sniper_M40A3_Blood,21207301,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,5,0,M40A3 Bloody_Durability,,I_D_1_Sniper_M40A3_Blood,,1,74,90,56,10,41,5,20,1,00,0,1,0,4,1
21607301,1_Sniper_M40A3_Blood,21607301,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,M40A3 Bloody_Permanent_NoItem,,I_D_1_Sniper_M40A3_Blood,,1,74,90,56,10,41,5,20,1,00,0,1,0,4,1
21607302,1_Sniper_M40A3_Blood,21607301,2,1,0,0,0,0,1999,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,M40A3 Bloody_Permanent,1,I_D_1_Sniper_M40A3_Blood,,1,74,90,56,10,41,5,20,1,00,0,1,0,4,1
22400101,2_Pistol_DEagle,22400101,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,Desert Eagle_Period_NoItem,,I_D_2_Pistol_DEagle,,1,43,29,16,32,77,17,68,1,06,0,1,0,6,2
22400102,2_Pistol_DEagle,22400101,2,2,0,0,0,1000,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,86400,0,1,0,0,0,Desert Eagle_Period_24,,I_D_2_Pistol_DEagle,,1,43,29,16,32,77,17,68,1,06,0,1,0,6,2
22400103,2_Pistol_DEagle,22400101,2,2,0,0,0,5700,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,604800,0,1,0,0,0,Desert Eagle_Period_168,,I_D_2_Pistol_DEagle,,1,43,29,16,32,77,17,68,1,06,0,1,0,6,2
22400104,2_Pistol_DEagle,22400101,2,2,0,0,0,19000,10600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2592000,0,1,0,0,0,Desert Eagle_Period_720,,I_D_2_Pistol_DEagle,,1,43,29,16,32,77,17,68,1,06,0,1,0,6,2
22200101,2_Pistol_DEagle,22200101,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,8,0,Desert Eagle_Durability_NoItem,,I_D_2_Pistol_DEagle,,1,43,29,16,32,77,17,68,1,06,0,1,0,6,2
22200102,2_Pistol_DEagle,22200101,2,2,0,0,0,28800,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,8,0,Desert Eagle_Durability,,I_D_2_Pistol_DEagle,,1,43,29,16,32,77,17,68,1,06,0,1,0,6,2
22600101,2_Pistol_DEagle,22600101,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,Desert Eagle_Permanent_NoItem,,I_D_2_Pistol_DEagle,,1,43,29,16,32,77,17,68,1,06,0,1,0,6,2
22600102,2_Pistol_DEagle,22600101,2,2,0,0,0,27000,16000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,Desert Eagle_Permanent,1,I_D_2_Pistol_DEagle,,1,43,29,16,32,77,17,68,1,06,0,1,0,6,2
22400501,2_Pistol_DEagle_Skeleton,22400501,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,Desert Eagle Skull_Period_NoItem,,I_D_2_Pistol_DEagle_Skeleton,,1,43,29,16,32,77,0,0,1,00,0,1,0,6,2
22400502,2_Pistol_DEagle_Skeleton,22400501,2,2,0,0,0,1200,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,86400,0,1,0,0,0,Desert Eagle Skull_Period_24,,I_D_2_Pistol_DEagle_Skeleton,,1,43,29,16,32,77,0,0,1,00,0,1,0,6,2
22400503,2_Pistol_DEagle_Skeleton,22400501,2,2,0,0,0,6900,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,604800,0,1,0,0,0,Desert Eagle Skull_Period_168,,I_D_2_Pistol_DEagle_Skeleton,,1,43,29,16,32,77,0,0,1,00,0,1,0,6,2
22400504,2_Pistol_DEagle_Skeleton,22400501,2,2,0,0,0,22800,12700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2592000,0,1,0,0,0,Desert Eagle Skull_Period_720,,I_D_2_Pistol_DEagle_Skeleton,,1,43,29,16,32,77,0,0,1,00,0,1,0,6,2
22200501,2_Pistol_DEagle_Skeleton,22200501,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,7,0,Desert Eagle Skull_Durability_NoItem,,I_D_2_Pistol_DEagle_Skeleton,,1,43,29,16,32,77,0,0,1,00,0,1,0,6,2
22200502,2_Pistol_DEagle_Skeleton,22200501,2,2,0,0,0,34600,19200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,7,0,Desert Eagle Skull_Durability,,I_D_2_Pistol_DEagle_Skeleton,,1,43,29,16,32,77,0,0,1,00,0,1,0,6,2
22600501,2_Pistol_DEagle_Skeleton,22600501,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,Desert Eagle Skull_Permanent_NoItem,,I_D_2_Pistol_DEagle_Skeleton,,1,43,29,16,32,77,0,0,1,00,0,1,0,6,2
22600502,2_Pistol_DEagle_Skeleton,22600501,2,2,0,0,0,28350,19200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,Desert Eagle Skull_Permanent,1,I_D_2_Pistol_DEagle_Skeleton,,1,43,29,16,32,77,0,0,1,00,0,1,0,6,2
22100201,2_Pistol_92F,22100201,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Beretta M92F_Primary,,I_D_2_Pistol_92F,,1,24,39,35,41,77,7,28,1,00,0,1,0,6,2
22400301,2_Pistol_Glock17C,22400301,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,Glock 17C_Period_NoItem,,I_D_2_Pistol_Glock17C,,1,22,42,39,45,81,0,0,1,03,0,1,0,6,2
22400302,2_Pistol_Glock17C,22400301,2,2,0,0,0,1000,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,86400,0,1,0,0,0,Glock 17C_Period_24,,I_D_2_Pistol_Glock17C,,1,22,42,39,45,81,0,0,1,03,0,1,0,6,2
22400303,2_Pistol_Glock17C,22400301,2,2,0,0,0,5700,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,604800,0,1,0,0,0,Glock 17C_Period_168,,I_D_2_Pistol_Glock17C,,1,22,42,39,45,81,0,0,1,03,0,1,0,6,2
22400304,2_Pistol_Glock17C,22400301,2,2,0,0,0,19000,10600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2592000,0,1,0,0,0,Glock 17C_Period_720,,I_D_2_Pistol_Glock17C,,1,22,42,39,45,81,0,0,1,03,0,1,0,6,2
22200301,2_Pistol_Glock17C,22200301,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,8,0,Glock 17C_Durability_NoItem,,I_D_2_Pistol_Glock17C,,1,22,42,39,45,81,0,0,1,03,0,1,0,6,2
22200302,2_Pistol_Glock17C,22200301,2,2,0,0,0,28800,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,8,0,Glock 17C_Durability,,I_D_2_Pistol_Glock17C,,1,22,42,39,45,81,0,0,1,03,0,1,0,6,2
22600301,2_Pistol_Glock17C,22600301,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,Glock 17C_Permanent_NoItem,,I_D_2_Pistol_Glock17C,,1,22,42,39,45,81,0,0,1,03,0,1,0,6,2
22600302,2_Pistol_Glock17C,22600301,2,2,0,0,0,20250,16000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,Glock 17C_Permanent,1,I_D_2_Pistol_Glock17C,,1,22,42,39,45,81,0,0,1,03,0,1,0,6,2
22400401,2_Pistol_ColtP,22400401,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,Python_Period_NoItem,,I_D_2_Pistol_ColtP,,1,38,29,29,16,78,7,28,1,02,0,1,0,6,2
22400402,2_Pistol_ColtP,22400401,2,2,0,0,0,1000,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,86400,0,1,0,0,0,Python_Period_24,,I_D_2_Pistol_ColtP,,1,38,29,29,16,78,7,28,1,02,0,1,0,6,2
22400403,2_Pistol_ColtP,22400401,2,2,0,0,0,5700,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,604800,0,1,0,0,0,Python_Period_168,,I_D_2_Pistol_ColtP,,1,38,29,29,16,78,7,28,1,02,0,1,0,6,2
22400404,2_Pistol_ColtP,22400401,2,2,0,0,0,19000,10600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2592000,0,1,0,0,0,Python_Period_720,,I_D_2_Pistol_ColtP,,1,38,29,29,16,78,7,28,1,02,0,1,0,6,2
22200401,2_Pistol_ColtP,22200401,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,8,0,Python_Durability_NoItem,,I_D_2_Pistol_ColtP,,1,38,29,29,16,78,7,28,1,02,0,1,0,6,2
22200402,2_Pistol_ColtP,22200401,2,2,0,0,0,28800,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,8,0,Python_Durability,,I_D_2_Pistol_ColtP,,1,38,29,29,16,78,7,28,1,02,0,1,0,6,2
22600401,2_Pistol_ColtP,22600401,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,Python_Permanent_NoItem,,I_D_2_Pistol_ColtP,,1,38,29,29,16,78,7,28,1,02,0,1,0,6,2
22600402,2_Pistol_ColtP,22600401,2,2,0,0,0,22950,16000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,Python_Permanent,1,I_D_2_Pistol_ColtP,,1,38,29,29,16,78,7,28,1,02,0,1,0,6,2
22400701,2_Pistol_ColtP_Tundra,22400701,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,Python Tundra_Period_NoItem,,I_D_2_Pistol_ColtP_Tundra,,1,38,29,29,16,78,17,68,1,00,0,1,0,6,2
22400702,2_Pistol_ColtP_Tundra,22400701,2,2,0,0,0,1000,500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,86400,0,1,0,0,0,Python Tundra_Period_24,,I_D_2_Pistol_ColtP_Tundra,,1,38,29,29,16,78,17,68,1,00,0,1,0,6,2
22400703,2_Pistol_ColtP_Tundra,22400701,2,2,0,0,0,5700,3200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,604800,0,1,0,0,0,Python Tundra_Period_168,,I_D_2_Pistol_ColtP_Tundra,,1,38,29,29,16,78,17,68,1,00,0,1,0,6,2
